plant_id,animal,common,group,rank,family,order,category,raw,part,stage,use,evidence,scope,weight,sources,citations,urls
BIRDPLT0039,Columbina passerina,Common Ground Dove,Birds,species,Columbidae,Columbiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,B - regional/direct bird-plant evidence,"local tier: B_explicit_county_within_150mi_approx | county: Live Oak | region: Texas | place: Live Oak County | season: summer | bird context: primary diet: Seed; habitat: Savanna; nest site: tree, non-tree vegetation; nest structure: platform",0.85,Bird_Diet_AvianDiet evidence table,"Passmore, M. F. 1981. Population biology of the Common Ground Dove and ecological relationships with Mourning and White-winged Doves in South Texas. th Texas. Ph.D. dissertation,  Texas A & M Univ., College Station, Texas. 96 pp.",
BIRDPLT0040,Columbina passerina,Common Ground Dove,Birds,species,Columbidae,Columbiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,B - regional/direct bird-plant evidence,"local tier: B_explicit_county_within_150mi_approx | county: Live Oak | region: Texas | place: Live Oak County | season: summer | bird context: primary diet: Seed; habitat: Savanna; nest site: tree, non-tree vegetation; nest structure: platform",0.85,Bird_Diet_AvianDiet evidence table,"Passmore, M. F. 1981. Population biology of the Common Ground Dove and ecological relationships with Mourning and White-winged Doves in South Texas. th Texas. Ph.D. dissertation,  Texas A & M Univ., College Station, Texas. 96 pp.",
BIRDPLT0041,Columbina passerina,Common Ground Dove,Birds,species,Columbidae,Columbiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,B - regional/direct bird-plant evidence,"local tier: B_explicit_county_within_150mi_approx | county: Live Oak | region: Texas | place: Live Oak County | season: fall | bird context: primary diet: Seed; habitat: Savanna; nest site: tree, non-tree vegetation; nest structure: platform",0.85,Bird_Diet_AvianDiet evidence table,"Passmore, M. F. 1981. Population biology of the Common Ground Dove and ecological relationships with Mourning and White-winged Doves in South Texas. th Texas. Ph.D. dissertation,  Texas A & M Univ., College Station, Texas. 96 pp.",
BIRDPLT0041,Zenaida macroura,Mourning Dove,Birds,species,Columbidae,Columbiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,B - regional/direct bird-plant evidence,"local tier: B_explicit_county_within_150mi_approx | county: Live Oak | region: Texas | place: Live Oak County | season: summer | bird context: primary diet: Seed; habitat: Savanna; nest site: ground, tree, non-tree vegetation; nest structure: platform",0.85,Bird_Diet_AvianDiet evidence table,"Passmore, M. F. 1981. Population biology of the Common Ground Dove and ecological relationships with Mourning and White-winged Doves in South Texas. th Texas. Ph.D. dissertation,  Texas A & M Univ., College Station, Texas. 96 pp.",
BIRDPLT0042,Antigone canadensis,Sandhill Crane,Birds,species,Gruidae,Gruiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,E - background trait/context only; not strong local evidence,"local tier: E_texas_region_only_no_county | region: Texas | place: Kleberg, Nueces, Calhoun, and Brazoria counties | season: fall;winter | bird context: primary diet: Omnivore; habitat: Wetland; nest site: ground; nest structure: platform",0.2,Bird_Diet_AvianDiet evidence table,"Guthery, F. S. 1975. Food habits of Sandhill Cranes in southern Texas. The Journal of Wildlife Management, 39: 221-223.",
BIRDPLT0043,Antigone canadensis,Sandhill Crane,Birds,species,Gruidae,Gruiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,E - background trait/context only; not strong local evidence,"local tier: E_texas_region_only_no_county | region: Texas | place: Kleberg, Nueces, Calhoun, and Brazoria counties | season: fall;winter | bird context: primary diet: Omnivore; habitat: Wetland; nest site: ground; nest structure: platform",0.2,Bird_Diet_AvianDiet evidence table,"Guthery, F. S. 1975. Food habits of Sandhill Cranes in southern Texas. The Journal of Wildlife Management, 39: 221-223.",
BIRDPLT0044,Antigone canadensis,Sandhill Crane,Birds,species,Gruidae,Gruiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,E - background trait/context only; not strong local evidence,"local tier: E_texas_region_only_no_county | region: Texas | place: Kleberg, Nueces, Calhoun, and Brazoria counties | season: fall;winter | bird context: primary diet: Omnivore; habitat: Wetland; nest site: ground; nest structure: platform",0.2,Bird_Diet_AvianDiet evidence table,"Guthery, F. S. 1975. Food habits of Sandhill Cranes in southern Texas. The Journal of Wildlife Management, 39: 221-223.",
BIRDPLT0045,Antigone canadensis,Sandhill Crane,Birds,species,Gruidae,Gruiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,E - background trait/context only; not strong local evidence,"local tier: E_texas_region_only_no_county | region: Texas | place: Kleberg, Nueces, Calhoun, and Brazoria counties | season: fall;winter | bird context: primary diet: Omnivore; habitat: Wetland; nest site: ground; nest structure: platform",0.2,Bird_Diet_AvianDiet evidence table,"Guthery, F. S. 1975. Food habits of Sandhill Cranes in southern Texas. The Journal of Wildlife Management, 39: 221-223.",
BIRDPLT0046,Antigone canadensis,Sandhill Crane,Birds,species,Gruidae,Gruiformes,Bird direct food,Avian Diet plant diet item,plant food item,,Food,E - background trait/context only; not strong local evidence,"local tier: E_texas_region_only_no_county | region: Texas | place: Kleberg, Nueces, Calhoun, and Brazoria counties | season: fall;winter | bird context: primary diet: Omnivore; habitat: Wetland; nest site: ground; nest structure: platform",0.2,Bird_Diet_AvianDiet evidence table,"Guthery, F. S. 1975. Food habits of Sandhill Cranes in southern Texas. The Journal of Wildlife Management, 39: 221-223.",
CAND0001,Siproeta stelenes,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0002,Hemaris thysbe,,Butterflies & moths,species,Sphingidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Anisota senatoria,,Butterflies & moths,species,Saturniidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Anomis erosa,,Butterflies & moths,species,Erebidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Anomis flava,,Butterflies & moths,species,Erebidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Cadra cautella,,Butterflies & moths,species,Pyralidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Chionodes hibiscella,,Butterflies & moths,species,Gelechiidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Chloridea virescens,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Chrysodeixis includens,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,"Crocidosema nr. plebejana NOT Zeller, 1847",,Butterflies & moths,species,Tortricidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Elaphria agrotina,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Etiella zinckenella,,Butterflies & moths,species,Pyralidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
CAND0003,Feltia repleta,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.45,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
