dashboard_row_number,plant_id,plant_scientific_name,plant_common_name,insect_scientific_name,insect_common_name,insect_group,insect_order,insect_family,interaction_category,interaction_raw_term,plant_part,life_stage,use_label,evidence_grade,scope,source_layer,citation_text,source_urls_parsed,doi_parsed,uuid_or_record_id_parsed,first_url,verification_bucket,citation_status,github_action
4969,PLT0085,Gaillardia pulchella,"Indian Blanket, Firewheel, Girasol Rojo",Svastra petulca,,Native bees,Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600098 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600105 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600106 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600107 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600108,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600098 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600105 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600106 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600107 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600108,,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64600098,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
4978,PLT0085,Gaillardia pulchella,"Indian Blanket, Firewheel, Girasol Rojo",Sehirus cinctus,,True bugs,Hemiptera,Cydnidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/210424538,https://www.inaturalist.org/observations/210424538,,,https://www.inaturalist.org/observations/210424538,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
4981,PLT0086,Gaillardia suavis,"Pincushion Daisy, Fragrant Gaillardia, Rayless Gaillardia, Perfumeballs",Euptoieta claudia,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/205991626 | https://www.inaturalist.org/observations/42820739,https://www.inaturalist.org/observations/205991626 | https://www.inaturalist.org/observations/42820739,,,https://www.inaturalist.org/observations/205991626,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5083,PLT0089,Grindelia lanceolata,Narrowleaf Gumweed,Colias eurytheme,,Butterflies & moths,Lepidoptera,Pieridae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/15439766,https://www.inaturalist.org/observations/15439766,,,https://www.inaturalist.org/observations/15439766,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5095,PLT0089,Grindelia lanceolata,Narrowleaf Gumweed,Phoebis agarithe,,Butterflies & moths,Lepidoptera,Pieridae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/15439771,https://www.inaturalist.org/observations/15439771,,,https://www.inaturalist.org/observations/15439771,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5100,PLT0089,Grindelia lanceolata,Narrowleaf Gumweed,Calycomyza platyptera,,Flower flies & other flies,Diptera,Agromyzidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/217793923,https://www.inaturalist.org/observations/217793923,,,https://www.inaturalist.org/observations/217793923,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5112,PLT0090,Grindelia squarrosa,Curlycup Gumweed,Colias eurytheme,,Butterflies & moths,Lepidoptera,Pieridae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/15439766,https://www.inaturalist.org/observations/15439766,,,https://www.inaturalist.org/observations/15439766,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5124,PLT0090,Grindelia squarrosa,Curlycup Gumweed,Phoebis agarithe,,Butterflies & moths,Lepidoptera,Pieridae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/15439771,https://www.inaturalist.org/observations/15439771,,,https://www.inaturalist.org/observations/15439771,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5129,PLT0090,Grindelia squarrosa,Curlycup Gumweed,Calycomyza platyptera,,Flower flies & other flies,Diptera,Agromyzidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/217793923,https://www.inaturalist.org/observations/217793923,,,https://www.inaturalist.org/observations/217793923,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5140,PLT0091,Hedeoma acinoides,"Pannyroyal (annual), Slender False Pennyroyal",Estigmene acrea,,Butterflies & moths,Lepidoptera,Erebidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/208395325,https://www.inaturalist.org/observations/208395325,,,https://www.inaturalist.org/observations/208395325,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5146,PLT0093,Helenium amarum,Southern Wild Hyacinth,Trigonorhinus limbatus,,Beetles,Coleoptera,Anthribidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/134242091,https://www.inaturalist.org/observations/134242091,,,https://www.inaturalist.org/observations/134242091,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5147,PLT0093,Helenium amarum,Southern Wild Hyacinth,Trigonorhinus limbatus,,Beetles,Coleoptera,Anthribidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/134242091,https://www.inaturalist.org/observations/134242091,,,https://www.inaturalist.org/observations/134242091,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5154,PLT0093,Helenium amarum,Southern Wild Hyacinth,Toxomerus marginatus,,Flower flies & other flies,Diptera,Syrphidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/2671575,https://www.inaturalist.org/observations/2671575,,,https://www.inaturalist.org/observations/2671575,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5167,PLT0094,Helenium autumnale,"Common Sneezeweed, Fall Sneezeweed, Autumn Sneezeweed",Nomia nortoni,,Native bees,Hymenoptera,Halictidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Johnson City,Hays County Insect simplified.csv,1c2207a3-1ed6-11e3-bfac-90b11c41863e | 1eedb70b-1ed6-11e3-bfac-90b11c41863e | 41d19eec-1ed6-11e3-bfac-90b11c41863e,,,1c2207a3-1ed6-11e3-bfac-90b11c41863e | 1eedb70b-1ed6-11e3-bfac-90b11c41863e | 41d19eec-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
5176,PLT0095,Helianthus maximiliani,"Maximilian Sunflower, Max Sunflower",Rhodobaenus tredecimpunctatus,,Beetles,Coleoptera,Dryophthoridae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/27360916,https://www.inaturalist.org/observations/27360916,,,https://www.inaturalist.org/observations/27360916,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5262,PLT0095,Helianthus maximiliani,"Maximilian Sunflower, Max Sunflower",Chlosyne lacinia,,Butterflies & moths,Lepidoptera,Nymphalidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/155300730,https://www.inaturalist.org/observations/155300730,,,https://www.inaturalist.org/observations/155300730,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
5293,PLT0095,Helianthus maximiliani,"Maximilian Sunflower, Max Sunflower",Hylephila phyleus,,Butterflies & moths,Lepidoptera,Hesperiidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/140121689,https://www.inaturalist.org/observations/140121689,,,https://www.inaturalist.org/observations/140121689,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
